date,shift,machine_id,unit,department,reason,duration_minutes
2026-08-21,1,RF-07,Unit I,Spinning,Weft break PBM,23
2026-08-21,1,RF-11,Unit I,Spinning,Loom runout,59
2026-08-21,1,VTX-01,Unit I,Spinning,Weft break PBM,40
2026-08-21,1,VTX-06,Unit I,Spinning,Full cleaning work,63
2026-08-21,1,VTX-08,Unit I,Spinning,Full cleaning work,124
2026-08-21,1,VTX-09,Unit I,Spinning,Sort change work,74
2026-08-21,2,TOY-02,Unit I,Weaving,Voltage fluctuation PBM,7
2026-08-21,2,TOY-09,Unit I,Weaving,Voltage fluctuation PBM,20
2026-08-21,2,TOY-15,Unit I,Weaving,Bobbin shortage,79
2026-08-21,2,RF-02,Unit I,Spinning,Weft break PBM,25
2026-08-21,2,RF-04,Unit I,Spinning,Full cleaning work,89
2026-08-21,2,RF-08,Unit I,Spinning,Voltage fluctuation PBM,16
2026-08-21,2,RF-10,Unit I,Spinning,Traveller change work,19
2026-08-21,2,VTX-11,Unit I,Spinning,Voltage fluctuation PBM,7
2026-08-21,2,AJ-01,Unit I,Spinning,Maintenance - scheduled,125
2026-08-21,3,TOY-04,Unit I,Weaving,Loom runout,47
2026-08-21,3,TOY-05,Unit I,Weaving,Maintenance - scheduled,139
2026-08-21,3,TOY-07,Unit I,Weaving,Weft break PBM,45
2026-08-21,3,RF-02,Unit I,Spinning,Traveller change work,22
2026-08-21,3,RF-05,Unit I,Spinning,Sort change work,55
2026-08-21,3,RF-08,Unit I,Spinning,Voltage fluctuation PBM,7
2026-08-21,3,RF-11,Unit I,Spinning,Loom runout,20
2026-08-21,3,VTX-01,Unit I,Spinning,Voltage fluctuation PBM,16
2026-08-21,3,VTX-10,Unit I,Spinning,Maintenance - scheduled,72
2026-08-22,1,TOY-10,Unit I,Weaving,Sort change work,37
2026-08-22,1,TOY-14,Unit I,Weaving,Traveller change work,16
2026-08-22,1,TSU-09,Unit I,Weaving,Maintenance - scheduled,108
2026-08-22,1,RF-06,Unit I,Spinning,Voltage fluctuation PBM,16
2026-08-22,1,VTX-03,Unit I,Spinning,Voltage fluctuation PBM,16
2026-08-22,1,VTX-05,Unit I,Spinning,Traveller change work,18
2026-08-22,1,AJ-01,Unit I,Spinning,Voltage fluctuation PBM,18
2026-08-22,1,AJ-05,Unit I,Spinning,Bobbin shortage,60
2026-08-22,2,TSU-08,Unit I,Weaving,Weft break PBM,16
2026-08-22,2,SUL-03,Unit I,Weaving,Weft break PBM,17
2026-08-22,2,RF-02,Unit I,Spinning,Loom runout,41
2026-08-22,2,RF-11,Unit I,Spinning,Maintenance - scheduled,83
2026-08-22,2,VTX-03,Unit I,Spinning,Sort change work,78
2026-08-22,2,VTX-06,Unit I,Spinning,Sort change work,33
2026-08-22,2,AJ-03,Unit I,Spinning,Full cleaning work,106
2026-08-22,3,TOY-02,Unit I,Weaving,Full cleaning work,99
2026-08-22,3,TOY-09,Unit I,Weaving,Full cleaning work,146
2026-08-22,3,RF-07,Unit I,Spinning,Traveller change work,27
2026-08-22,3,VTX-12,Unit I,Spinning,Voltage fluctuation PBM,7
2026-08-23,1,TOY-02,Unit I,Weaving,Sort change work,56
2026-08-23,1,TOY-14,Unit I,Weaving,Sort change work,70
2026-08-23,1,SUL-02,Unit I,Weaving,Maintenance - scheduled,63
2026-08-23,1,RF-11,Unit I,Spinning,Voltage fluctuation PBM,8
2026-08-23,1,VTX-06,Unit I,Spinning,Weft break PBM,30
2026-08-23,2,TOY-02,Unit I,Weaving,Voltage fluctuation PBM,11
2026-08-23,2,TOY-08,Unit I,Weaving,Maintenance - scheduled,130
2026-08-23,2,TSU-01,Unit I,Weaving,Sort change work,70
2026-08-23,2,SUL-05,Unit I,Weaving,Sort change work,85
2026-08-23,2,RF-04,Unit I,Spinning,Voltage fluctuation PBM,9
2026-08-23,2,VTX-02,Unit I,Spinning,Loom runout,22
2026-08-23,2,VTX-05,Unit I,Spinning,Full cleaning work,98
2026-08-23,3,TOY-02,Unit I,Weaving,Loom runout,43
2026-08-23,3,SUL-01,Unit I,Weaving,Sort change work,72
2026-08-23,3,RF-01,Unit I,Spinning,Traveller change work,26
2026-08-23,3,RF-09,Unit I,Spinning,Weft break PBM,37
2026-08-23,3,RF-11,Unit I,Spinning,Full cleaning work,136
2026-08-23,3,VTX-08,Unit I,Spinning,Bobbin shortage,46
2026-08-24,1,TOY-02,Unit I,Weaving,Weft break PBM,27
2026-08-24,1,TSU-02,Unit I,Weaving,Full cleaning work,60
2026-08-24,1,TSU-10,Unit I,Weaving,Traveller change work,12
2026-08-24,1,SUL-01,Unit I,Weaving,Full cleaning work,142
2026-08-24,1,SUL-02,Unit I,Weaving,Full cleaning work,107
2026-08-24,1,SUL-03,Unit I,Weaving,Loom runout,43
2026-08-24,1,RF-06,Unit I,Spinning,Weft break PBM,36
2026-08-24,1,RF-11,Unit I,Spinning,Loom runout,55
2026-08-24,1,VTX-05,Unit I,Spinning,Bobbin shortage,87
2026-08-24,2,SUL-05,Unit I,Weaving,Bobbin shortage,92
2026-08-24,2,VTX-09,Unit I,Spinning,Full cleaning work,103
2026-08-24,2,VTX-10,Unit I,Spinning,Sort change work,88
2026-08-24,3,TOY-02,Unit I,Weaving,Bobbin shortage,43
2026-08-24,3,TOY-05,Unit I,Weaving,Bobbin shortage,86
2026-08-24,3,TOY-06,Unit I,Weaving,Full cleaning work,77
2026-08-24,3,TOY-07,Unit I,Weaving,Loom runout,56
2026-08-24,3,SUL-05,Unit I,Weaving,Weft break PBM,35
2026-08-24,3,RF-04,Unit I,Spinning,Loom runout,20
2026-08-24,3,RF-11,Unit I,Spinning,Traveller change work,24
2026-08-24,3,RF-12,Unit I,Spinning,Maintenance - scheduled,90
2026-08-24,3,VTX-04,Unit I,Spinning,Sort change work,58
2026-08-24,3,AJ-01,Unit I,Spinning,Bobbin shortage,75
2026-08-24,3,AJ-03,Unit I,Spinning,Sort change work,46
2026-08-25,1,TOY-05,Unit I,Weaving,Full cleaning work,147
2026-08-25,1,TOY-06,Unit I,Weaving,Weft break PBM,25
2026-08-25,1,TSU-07,Unit I,Weaving,Weft break PBM,24
2026-08-25,1,RF-01,Unit I,Spinning,Voltage fluctuation PBM,8
2026-08-25,1,RF-06,Unit I,Spinning,Sort change work,36
2026-08-25,1,RF-08,Unit I,Spinning,Voltage fluctuation PBM,19
2026-08-25,1,RF-09,Unit I,Spinning,Sort change work,51
2026-08-25,1,VTX-08,Unit I,Spinning,Full cleaning work,108
2026-08-25,1,AJ-02,Unit I,Spinning,Traveller change work,28
2026-08-25,1,AJ-05,Unit I,Spinning,Weft break PBM,36
2026-08-25,2,TOY-04,Unit I,Weaving,Traveller change work,22
2026-08-25,2,TOY-05,Unit I,Weaving,Voltage fluctuation PBM,14
2026-08-25,2,TOY-11,Unit I,Weaving,Voltage fluctuation PBM,17
2026-08-25,2,TOY-14,Unit I,Weaving,Sort change work,56
2026-08-25,2,TSU-03,Unit I,Weaving,Traveller change work,23
2026-08-25,2,TSU-04,Unit I,Weaving,Voltage fluctuation PBM,5
2026-08-25,2,SUL-03,Unit I,Weaving,Full cleaning work,114
2026-08-25,2,SUL-05,Unit I,Weaving,Maintenance - scheduled,117
2026-08-25,2,RF-05,Unit I,Spinning,Sort change work,39
2026-08-25,2,RF-06,Unit I,Spinning,Loom runout,33
2026-08-25,2,VTX-06,Unit I,Spinning,Full cleaning work,73
2026-08-25,2,AJ-04,Unit I,Spinning,Maintenance - scheduled,93
2026-08-25,3,TOY-08,Unit I,Weaving,Loom runout,59
2026-08-25,3,RF-05,Unit I,Spinning,Full cleaning work,121
2026-08-25,3,RF-10,Unit I,Spinning,Voltage fluctuation PBM,11
2026-08-25,3,RF-11,Unit I,Spinning,Sort change work,72
2026-08-25,3,VTX-06,Unit I,Spinning,Full cleaning work,123
2026-08-26,1,TOY-02,Unit I,Weaving,Voltage fluctuation PBM,11
2026-08-26,1,TOY-08,Unit I,Weaving,Loom runout,23
2026-08-26,1,TSU-05,Unit I,Weaving,Loom runout,40
2026-08-26,1,RF-08,Unit I,Spinning,Full cleaning work,93
2026-08-26,1,RF-10,Unit I,Spinning,Weft break PBM,28
2026-08-26,1,RF-11,Unit I,Spinning,Traveller change work,28
2026-08-26,1,VTX-02,Unit I,Spinning,Full cleaning work,73
2026-08-26,1,VTX-05,Unit I,Spinning,Loom runout,31
2026-08-26,1,VTX-06,Unit I,Spinning,Sort change work,40
2026-08-26,1,VTX-08,Unit I,Spinning,Full cleaning work,111
2026-08-26,1,VTX-09,Unit I,Spinning,Weft break PBM,43
2026-08-26,1,AJ-01,Unit I,Spinning,Full cleaning work,94
2026-08-26,2,TOY-02,Unit I,Weaving,Loom runout,41
2026-08-26,2,TOY-06,Unit I,Weaving,Full cleaning work,82
2026-08-26,2,TOY-09,Unit I,Weaving,Voltage fluctuation PBM,10
2026-08-26,2,TOY-11,Unit I,Weaving,Weft break PBM,39
2026-08-26,2,TSU-02,Unit I,Weaving,Maintenance - scheduled,98
2026-08-26,2,SUL-05,Unit I,Weaving,Loom runout,26
2026-08-26,2,RF-03,Unit I,Spinning,Bobbin shortage,98
2026-08-26,2,RF-10,Unit I,Spinning,Sort change work,39
2026-08-26,2,VTX-05,Unit I,Spinning,Traveller change work,15
2026-08-26,2,VTX-06,Unit I,Spinning,Sort change work,50
2026-08-26,2,AJ-04,Unit I,Spinning,Sort change work,69
2026-08-26,3,TOY-08,Unit I,Weaving,Traveller change work,16
2026-08-26,3,TOY-14,Unit I,Weaving,Traveller change work,28
2026-08-26,3,SUL-04,Unit I,Weaving,Traveller change work,20
2026-08-26,3,RF-04,Unit I,Spinning,Maintenance - scheduled,107
2026-08-26,3,RF-05,Unit I,Spinning,Voltage fluctuation PBM,14
2026-08-27,1,SUL-04,Unit I,Weaving,Bobbin shortage,72
2026-08-27,1,RF-04,Unit I,Spinning,Bobbin shortage,68
2026-08-27,1,RF-07,Unit I,Spinning,Weft break PBM,44
2026-08-27,1,RF-08,Unit I,Spinning,Loom runout,52
2026-08-27,1,RF-10,Unit I,Spinning,Voltage fluctuation PBM,5
2026-08-27,1,VTX-10,Unit I,Spinning,Maintenance - scheduled,170
2026-08-27,1,VTX-12,Unit I,Spinning,Sort change work,31
2026-08-27,2,TOY-04,Unit I,Weaving,Weft break PBM,35
2026-08-27,2,SUL-02,Unit I,Weaving,Weft break PBM,30
2026-08-27,2,RF-04,Unit I,Spinning,Full cleaning work,90
2026-08-27,2,RF-07,Unit I,Spinning,Voltage fluctuation PBM,14
2026-08-27,2,VTX-02,Unit I,Spinning,Bobbin shortage,59
2026-08-27,2,VTX-06,Unit I,Spinning,Weft break PBM,38
2026-08-27,2,AJ-01,Unit I,Spinning,Full cleaning work,105
2026-08-27,3,TOY-10,Unit I,Weaving,Voltage fluctuation PBM,5
2026-08-27,3,TSU-07,Unit I,Weaving,Weft break PBM,18
2026-08-27,3,SUL-01,Unit I,Weaving,Traveller change work,14
2026-08-27,3,RF-03,Unit I,Spinning,Maintenance - scheduled,116
2026-08-27,3,RF-11,Unit I,Spinning,Weft break PBM,24
2026-08-27,3,VTX-04,Unit I,Spinning,Bobbin shortage,66
2026-08-27,3,VTX-06,Unit I,Spinning,Voltage fluctuation PBM,16
2026-08-27,3,VTX-09,Unit I,Spinning,Loom runout,30
2026-08-27,3,AJ-02,Unit I,Spinning,Voltage fluctuation PBM,12
2026-08-28,1,TOY-06,Unit I,Weaving,Full cleaning work,93
2026-08-28,1,TOY-07,Unit I,Weaving,Weft break PBM,35
2026-08-28,1,TOY-08,Unit I,Weaving,Loom runout,35
2026-08-28,1,TSU-01,Unit I,Weaving,Bobbin shortage,43
2026-08-28,1,TSU-09,Unit I,Weaving,Voltage fluctuation PBM,6
2026-08-28,1,RF-03,Unit I,Spinning,Maintenance - scheduled,163
2026-08-28,1,VTX-06,Unit I,Spinning,Voltage fluctuation PBM,18
2026-08-28,1,VTX-08,Unit I,Spinning,Bobbin shortage,31
2026-08-28,2,TOY-09,Unit I,Weaving,Traveller change work,14
2026-08-28,2,TOY-15,Unit I,Weaving,Traveller change work,28
2026-08-28,2,SUL-04,Unit I,Weaving,Traveller change work,14
2026-08-28,2,RF-06,Unit I,Spinning,Bobbin shortage,64
2026-08-28,2,RF-10,Unit I,Spinning,Bobbin shortage,73
2026-08-28,2,RF-12,Unit I,Spinning,Sort change work,65
2026-08-28,2,VTX-11,Unit I,Spinning,Voltage fluctuation PBM,15
2026-08-28,3,RF-01,Unit I,Spinning,Weft break PBM,30
2026-08-28,3,RF-03,Unit I,Spinning,Maintenance - scheduled,70
2026-08-28,3,VTX-03,Unit I,Spinning,Traveller change work,16
2026-08-28,3,VTX-04,Unit I,Spinning,Full cleaning work,139
2026-08-29,1,TOY-02,Unit I,Weaving,Loom runout,49
2026-08-29,1,TOY-08,Unit I,Weaving,Weft break PBM,33
2026-08-29,1,TOY-09,Unit I,Weaving,Full cleaning work,65
2026-08-29,1,SUL-05,Unit I,Weaving,Bobbin shortage,112
2026-08-29,1,RF-11,Unit I,Spinning,Sort change work,47
2026-08-29,1,VTX-02,Unit I,Spinning,Voltage fluctuation PBM,16
2026-08-29,1,VTX-12,Unit I,Spinning,Weft break PBM,30
2026-08-29,2,TOY-07,Unit I,Weaving,Full cleaning work,109
2026-08-29,2,TOY-09,Unit I,Weaving,Full cleaning work,118
2026-08-29,2,TOY-13,Unit I,Weaving,Weft break PBM,43
2026-08-29,2,TSU-01,Unit I,Weaving,Voltage fluctuation PBM,7
2026-08-29,2,SUL-04,Unit I,Weaving,Bobbin shortage,60
2026-08-29,2,VTX-03,Unit I,Spinning,Sort change work,61
2026-08-29,2,AJ-03,Unit I,Spinning,Sort change work,38
2026-08-29,3,SUL-04,Unit I,Weaving,Full cleaning work,148
2026-08-29,3,RF-06,Unit I,Spinning,Bobbin shortage,91
2026-08-29,3,RF-11,Unit I,Spinning,Sort change work,81
2026-08-29,3,VTX-02,Unit I,Spinning,Loom runout,54
2026-08-29,3,VTX-06,Unit I,Spinning,Weft break PBM,43
2026-08-29,3,VTX-07,Unit I,Spinning,Loom runout,52
2026-08-29,3,VTX-09,Unit I,Spinning,Full cleaning work,92
