date,shift,machine_id,unit,fabric_style,revenue
2026-06-28,2,TOY-12,Unit I,Excel Slub,4143.9
2026-06-28,2,TOY-13,Unit I,Liveaco Compact,3514.6
2026-06-28,2,TOY-14,Unit I,Liveaco Compact,4248.5
2026-06-28,2,TOY-15,Unit I,Liveaco Compact,3931.0
2026-06-28,2,TSU-01,Unit I,Excel Slub,3186.67
2026-06-28,2,TSU-02,Unit I,VSF Export,3783.22
2026-06-28,2,TSU-03,Unit I,Liveaco Compact,3154.28
2026-06-28,2,TSU-04,Unit I,Excel Slub,3102.22
2026-06-28,2,TSU-05,Unit I,Liveaco Compact,3178.96
2026-06-28,2,TSU-06,Unit I,VSF Export,3617.35
2026-06-28,2,TSU-07,Unit I,VSF Export,3318.36
2026-06-28,2,TSU-08,Unit I,VSF Export,3192.56
2026-06-28,2,TSU-09,Unit I,VSF Export,3247.32
2026-06-28,2,TSU-10,Unit I,VSF Export,3473.5
2026-06-28,2,SUL-01,Unit I,Liveaco Compact,468.55
2026-06-28,2,SUL-02,Unit I,Excel Slub,508.68
2026-06-28,2,SUL-03,Unit I,Excel Slub,529.72
2026-06-28,2,SUL-04,Unit I,VSF Export,608.5
2026-06-28,2,SUL-05,Unit I,Liveaco Compact,483.44
2026-06-28,3,TOY-01,Unit I,VSF Export,5113.86
2026-06-28,3,TOY-02,Unit I,Excel Slub,3930.81
2026-06-28,3,TOY-03,Unit I,Liveaco Compact,4245.52
2026-06-28,3,TOY-04,Unit I,Excel Slub,3973.83
2026-06-28,3,TOY-05,Unit I,VSF Export,4286.69
2026-06-28,3,TOY-06,Unit I,VSF Export,4559.59
2026-06-28,3,TOY-07,Unit I,Liveaco Compact,3658.56
2026-06-28,3,TOY-08,Unit I,Liveaco Compact,3240.64
2026-06-28,3,TOY-09,Unit I,Liveaco Compact,4139.87
2026-06-28,3,TOY-10,Unit I,VSF Export,4697.51
2026-06-28,3,TOY-11,Unit I,Liveaco Compact,3927.36
2026-06-28,3,TOY-12,Unit I,Excel Slub,4306.59
2026-06-28,3,TOY-13,Unit I,VSF Export,4283.91
2026-06-28,3,TOY-14,Unit I,Liveaco Compact,3978.87
2026-06-28,3,TOY-15,Unit I,VSF Export,5503.26
2026-06-28,3,TSU-01,Unit I,Excel Slub,3119.58
2026-06-28,3,TSU-02,Unit I,VSF Export,3604.36
2026-06-28,3,TSU-03,Unit I,VSF Export,2922.0
2026-06-28,3,TSU-04,Unit I,VSF Export,3802.2
2026-06-28,3,TSU-05,Unit I,VSF Export,3541.02
2026-06-28,3,TSU-06,Unit I,VSF Export,3552.26
2026-06-28,3,TSU-07,Unit I,VSF Export,3617.6
2026-06-28,3,TSU-08,Unit I,Liveaco Compact,2788.84
2026-06-28,3,TSU-09,Unit I,Excel Slub,3114.5
2026-06-28,3,TSU-10,Unit I,Liveaco Compact,2712.36
2026-06-28,3,SUL-01,Unit I,Excel Slub,590.41
2026-06-28,3,SUL-02,Unit I,Liveaco Compact,519.83
2026-06-28,3,SUL-03,Unit I,VSF Export,576.63
2026-06-28,3,SUL-04,Unit I,Liveaco Compact,504.81
2026-06-28,3,SUL-05,Unit I,Liveaco Compact,469.0
2026-06-29,1,TOY-01,Unit I,Liveaco Compact,3921.94
2026-06-29,1,TOY-02,Unit I,VSF Export,4113.9
2026-06-29,1,TOY-03,Unit I,Liveaco Compact,4394.24
2026-06-29,1,TOY-04,Unit I,VSF Export,5188.86
2026-06-29,1,TOY-05,Unit I,VSF Export,5273.89
2026-06-29,1,TOY-06,Unit I,Liveaco Compact,3961.42
2026-06-29,1,TOY-07,Unit I,Liveaco Compact,3884.34
2026-06-29,1,TOY-08,Unit I,Excel Slub,3884.38
2026-06-29,1,TOY-09,Unit I,VSF Export,5174.47
2026-06-29,1,TOY-10,Unit I,Excel Slub,4072.76
2026-06-29,1,TOY-11,Unit I,VSF Export,4659.09
2026-06-29,1,TOY-12,Unit I,Excel Slub,4673.59
2026-06-29,1,TOY-13,Unit I,Excel Slub,4129.78
2026-06-29,1,TOY-14,Unit I,Excel Slub,4725.34
2026-06-29,1,TOY-15,Unit I,VSF Export,5216.57
2026-06-29,1,TSU-01,Unit I,Liveaco Compact,2709.86
2026-06-29,1,TSU-02,Unit I,Excel Slub,3164.12
2026-06-29,1,TSU-03,Unit I,VSF Export,2909.38
2026-06-29,1,TSU-04,Unit I,Liveaco Compact,2394.22
2026-06-29,1,TSU-05,Unit I,Excel Slub,2721.49
2026-06-29,1,TSU-06,Unit I,Excel Slub,3473.55
2026-06-29,1,TSU-07,Unit I,Liveaco Compact,3116.03
2026-06-29,1,TSU-08,Unit I,Excel Slub,3230.6
2026-06-29,1,TSU-09,Unit I,Excel Slub,2733.79
2026-06-29,1,TSU-10,Unit I,Excel Slub,2599.12
2026-06-29,1,SUL-01,Unit I,VSF Export,649.04
2026-06-29,1,SUL-02,Unit I,Liveaco Compact,549.67
2026-06-29,1,SUL-03,Unit I,VSF Export,601.82
2026-06-29,1,SUL-04,Unit I,Excel Slub,605.41
2026-06-29,1,SUL-05,Unit I,Excel Slub,605.61
2026-06-29,2,TOY-01,Unit I,VSF Export,5158.04
2026-06-29,2,TOY-02,Unit I,Excel Slub,3106.68
2026-06-29,2,TOY-03,Unit I,VSF Export,4904.42
2026-06-29,2,TOY-04,Unit I,Liveaco Compact,4269.74
2026-06-29,2,TOY-05,Unit I,VSF Export,5135.8
2026-06-29,2,TOY-06,Unit I,Liveaco Compact,4094.09
2026-06-29,2,TOY-07,Unit I,Liveaco Compact,4191.13
2026-06-29,2,TOY-08,Unit I,VSF Export,4001.77
2026-06-29,2,TOY-09,Unit I,Liveaco Compact,3811.19
2026-06-29,2,TOY-10,Unit I,Liveaco Compact,3949.89
2026-06-29,2,TOY-11,Unit I,Liveaco Compact,3683.18
2026-06-29,2,TOY-12,Unit I,Excel Slub,3919.98
2026-06-29,2,TOY-13,Unit I,VSF Export,4459.33
2026-06-29,2,TOY-14,Unit I,VSF Export,4820.59
2026-06-29,2,TOY-15,Unit I,Liveaco Compact,4167.3
2026-06-29,2,TSU-01,Unit I,Excel Slub,2744.47
2026-06-29,2,TSU-02,Unit I,Liveaco Compact,2709.12
2026-06-29,2,TSU-03,Unit I,Liveaco Compact,3032.55
2026-06-29,2,TSU-04,Unit I,Liveaco Compact,2857.89
2026-06-29,2,TSU-05,Unit I,Excel Slub,3031.69
2026-06-29,2,TSU-06,Unit I,Liveaco Compact,3050.94
2026-06-29,2,TSU-07,Unit I,Excel Slub,3271.77
2026-06-29,2,TSU-08,Unit I,Excel Slub,3117.9
2026-06-29,2,TSU-09,Unit I,VSF Export,3628.63
2026-06-29,2,TSU-10,Unit I,Excel Slub,3314.49
2026-06-29,2,SUL-01,Unit I,VSF Export,576.53
2026-06-29,2,SUL-02,Unit I,VSF Export,526.83
2026-06-29,2,SUL-03,Unit I,VSF Export,597.1
2026-06-29,2,SUL-04,Unit I,Liveaco Compact,515.38
2026-06-29,2,SUL-05,Unit I,Liveaco Compact,520.67
2026-06-29,3,TOY-01,Unit I,Liveaco Compact,4022.92
2026-06-29,3,TOY-02,Unit I,Excel Slub,4004.52
2026-06-29,3,TOY-03,Unit I,Liveaco Compact,3914.12
2026-06-29,3,TOY-04,Unit I,VSF Export,4941.99
2026-06-29,3,TOY-05,Unit I,Liveaco Compact,4528.47
2026-06-29,3,TOY-06,Unit I,VSF Export,4800.01
2026-06-29,3,TOY-07,Unit I,Excel Slub,4114.01
2026-06-29,3,TOY-08,Unit I,VSF Export,3777.05
2026-06-29,3,TOY-09,Unit I,Excel Slub,4727.52
2026-06-29,3,TOY-10,Unit I,Excel Slub,4233.54
2026-06-29,3,TOY-11,Unit I,Liveaco Compact,4367.19
2026-06-29,3,TOY-12,Unit I,Liveaco Compact,4316.71
2026-06-29,3,TOY-13,Unit I,Excel Slub,4037.52
2026-06-29,3,TOY-14,Unit I,Liveaco Compact,4032.07
2026-06-29,3,TOY-15,Unit I,Excel Slub,4039.12
2026-06-29,3,TSU-01,Unit I,VSF Export,3229.83
2026-06-29,3,TSU-02,Unit I,Liveaco Compact,2574.29
2026-06-29,3,TSU-03,Unit I,VSF Export,3118.77
2026-06-29,3,TSU-04,Unit I,Liveaco Compact,2622.33
2026-06-29,3,TSU-05,Unit I,VSF Export,3298.63
2026-06-29,3,TSU-06,Unit I,Excel Slub,3201.49
2026-06-29,3,TSU-07,Unit I,VSF Export,3103.41
2026-06-29,3,TSU-08,Unit I,Excel Slub,2911.3
2026-06-29,3,TSU-09,Unit I,Excel Slub,2955.46
2026-06-29,3,TSU-10,Unit I,Excel Slub,3086.31
2026-06-29,3,SUL-01,Unit I,Liveaco Compact,459.63
2026-06-29,3,SUL-02,Unit I,VSF Export,624.98
2026-06-29,3,SUL-03,Unit I,VSF Export,650.66
2026-06-29,3,SUL-04,Unit I,VSF Export,646.59
2026-06-29,3,SUL-05,Unit I,VSF Export,602.09
2026-06-30,1,TOY-01,Unit I,Liveaco Compact,4542.2
2026-06-30,1,TOY-02,Unit I,VSF Export,3766.5
2026-06-30,1,TOY-03,Unit I,VSF Export,4679.24
2026-06-30,1,TOY-04,Unit I,VSF Export,4668.96
2026-06-30,1,TOY-05,Unit I,VSF Export,5286.0
2026-06-30,1,TOY-06,Unit I,VSF Export,5026.43
2026-06-30,1,TOY-07,Unit I,Liveaco Compact,4307.73
2026-06-30,1,TOY-08,Unit I,VSF Export,4044.58
2026-06-30,1,TOY-09,Unit I,Excel Slub,4104.05
2026-06-30,1,TOY-10,Unit I,Excel Slub,4284.18
2026-06-30,1,TOY-11,Unit I,Excel Slub,4027.61
2026-06-30,1,TOY-12,Unit I,Excel Slub,4479.92
2026-06-30,1,TOY-13,Unit I,Excel Slub,4136.94
2026-06-30,1,TOY-14,Unit I,Liveaco Compact,4188.73
2026-06-30,1,TOY-15,Unit I,VSF Export,5146.81
2026-06-30,1,TSU-01,Unit I,Liveaco Compact,2860.23
2026-06-30,1,TSU-02,Unit I,Liveaco Compact,2786.58
2026-06-30,1,TSU-03,Unit I,Liveaco Compact,2988.23
2026-06-30,1,TSU-04,Unit I,Excel Slub,3192.64
2026-06-30,1,TSU-05,Unit I,Liveaco Compact,3020.83
2026-06-30,1,TSU-06,Unit I,VSF Export,3285.92
2026-06-30,1,TSU-07,Unit I,Liveaco Compact,2792.22
2026-06-30,1,TSU-08,Unit I,Liveaco Compact,2905.49
2026-06-30,1,TSU-09,Unit I,Liveaco Compact,3043.88
2026-06-30,1,TSU-10,Unit I,Liveaco Compact,3105.72
2026-06-30,1,SUL-01,Unit I,VSF Export,655.48
2026-06-30,1,SUL-02,Unit I,Excel Slub,506.39
2026-06-30,1,SUL-03,Unit I,VSF Export,686.09
2026-06-30,1,SUL-04,Unit I,Liveaco Compact,454.58
2026-06-30,1,SUL-05,Unit I,Excel Slub,593.79
2026-06-30,2,TOY-01,Unit I,Excel Slub,4703.38
2026-06-30,2,TOY-02,Unit I,Liveaco Compact,3441.72
2026-06-30,2,TOY-03,Unit I,Liveaco Compact,3978.11
2026-06-30,2,TOY-04,Unit I,VSF Export,5050.6
2026-06-30,2,TOY-05,Unit I,Excel Slub,5076.57
2026-06-30,2,TOY-06,Unit I,VSF Export,5024.64
2026-06-30,2,TOY-07,Unit I,Liveaco Compact,3575.32
2026-06-30,2,TOY-08,Unit I,Liveaco Compact,3627.2
2026-06-30,2,TOY-09,Unit I,Liveaco Compact,3748.36
2026-06-30,2,TOY-10,Unit I,Excel Slub,4150.22
2026-06-30,2,TOY-11,Unit I,Excel Slub,4325.41
2026-06-30,2,TOY-12,Unit I,VSF Export,4722.06
2026-06-30,2,TOY-13,Unit I,Excel Slub,4307.43
2026-06-30,2,TOY-14,Unit I,Liveaco Compact,4337.02
2026-06-30,2,TOY-15,Unit I,Excel Slub,4934.92
2026-06-30,2,TSU-01,Unit I,Liveaco Compact,2724.48
2026-06-30,2,TSU-02,Unit I,Excel Slub,2786.78
2026-06-30,2,TSU-03,Unit I,Excel Slub,3225.73
2026-06-30,2,TSU-04,Unit I,Liveaco Compact,2583.87
2026-06-30,2,TSU-05,Unit I,Excel Slub,2762.06
2026-06-30,2,TSU-06,Unit I,Liveaco Compact,2642.16
2026-06-30,2,TSU-07,Unit I,Excel Slub,2926.03
2026-06-30,2,TSU-08,Unit I,VSF Export,3442.7
2026-06-30,2,TSU-09,Unit I,Liveaco Compact,2808.79
2026-06-30,2,TSU-10,Unit I,Liveaco Compact,3053.45
2026-06-30,2,SUL-01,Unit I,Excel Slub,486.92
2026-06-30,2,SUL-02,Unit I,Liveaco Compact,459.99
2026-06-30,2,SUL-03,Unit I,VSF Export,569.09
2026-06-30,2,SUL-04,Unit I,VSF Export,686.4
2026-06-30,2,SUL-05,Unit I,VSF Export,673.54
2026-06-30,3,TOY-01,Unit I,VSF Export,4744.68
2026-06-30,3,TOY-02,Unit I,Excel Slub,3355.4
2026-06-30,3,TOY-03,Unit I,Liveaco Compact,3749.86
2026-06-30,3,TOY-04,Unit I,Excel Slub,4640.64
2026-06-30,3,TOY-05,Unit I,VSF Export,4287.3
2026-06-30,3,TOY-06,Unit I,Liveaco Compact,4355.62
2026-06-30,3,TOY-07,Unit I,Excel Slub,3973.56
2026-06-30,3,TOY-08,Unit I,VSF Export,3821.67
2026-06-30,3,TOY-09,Unit I,Liveaco Compact,4544.57
2026-06-30,3,TOY-10,Unit I,Excel Slub,4946.82
2026-06-30,3,TOY-11,Unit I,Excel Slub,4216.83
2026-06-30,3,TOY-12,Unit I,Excel Slub,4839.98
2026-06-30,3,TOY-13,Unit I,Excel Slub,4243.68
2026-06-30,3,TOY-14,Unit I,Liveaco Compact,3944.42
2026-06-30,3,TOY-15,Unit I,VSF Export,4786.65
2026-06-30,3,TSU-01,Unit I,Excel Slub,3210.39
2026-06-30,3,TSU-02,Unit I,Liveaco Compact,2767.43
2026-06-30,3,TSU-03,Unit I,Excel Slub,3083.5
2026-06-30,3,TSU-04,Unit I,Liveaco Compact,3049.82
2026-06-30,3,TSU-05,Unit I,Excel Slub,3152.49
2026-06-30,3,TSU-06,Unit I,Excel Slub,3160.42
2026-06-30,3,TSU-07,Unit I,Liveaco Compact,2812.36
2026-06-30,3,TSU-08,Unit I,Liveaco Compact,2981.97
2026-06-30,3,TSU-09,Unit I,Liveaco Compact,2754.06
2026-06-30,3,TSU-10,Unit I,VSF Export,3223.95
2026-06-30,3,SUL-01,Unit I,Excel Slub,535.94
2026-06-30,3,SUL-02,Unit I,Liveaco Compact,474.15
2026-06-30,3,SUL-03,Unit I,VSF Export,558.53
2026-06-30,3,SUL-04,Unit I,Excel Slub,521.65
2026-06-30,3,SUL-05,Unit I,Liveaco Compact,479.27
2026-07-01,1,TOY-01,Unit I,Excel Slub,4788.61
2026-07-01,1,TOY-02,Unit I,Liveaco Compact,3884.1
2026-07-01,1,TOY-03,Unit I,VSF Export,4823.27
2026-07-01,1,TOY-04,Unit I,VSF Export,5224.03
2026-07-01,1,TOY-05,Unit I,Excel Slub,4248.77
2026-07-01,1,TOY-06,Unit I,Liveaco Compact,3663.48
2026-07-01,1,TOY-07,Unit I,Liveaco Compact,3571.13
2026-07-01,1,TOY-08,Unit I,VSF Export,3818.21
2026-07-01,1,TOY-09,Unit I,Liveaco Compact,3650.15
2026-07-01,1,TOY-10,Unit I,VSF Export,4615.66
2026-07-01,1,TOY-11,Unit I,VSF Export,4901.78
2026-07-01,1,TOY-12,Unit I,VSF Export,4259.5
2026-07-01,1,TOY-13,Unit I,VSF Export,5201.18
2026-07-01,1,TOY-14,Unit I,Liveaco Compact,4516.37
2026-07-01,1,TOY-15,Unit I,Excel Slub,4853.54
2026-07-01,1,TSU-01,Unit I,VSF Export,3637.42
2026-07-01,1,TSU-02,Unit I,Excel Slub,2727.72
2026-07-01,1,TSU-03,Unit I,Excel Slub,3166.57
2026-07-01,1,TSU-04,Unit I,Excel Slub,3066.12
2026-07-01,1,TSU-05,Unit I,Excel Slub,2691.63
2026-07-01,1,TSU-06,Unit I,Liveaco Compact,2698.84
2026-07-01,1,TSU-07,Unit I,Liveaco Compact,3042.44
2026-07-01,1,TSU-08,Unit I,VSF Export,3300.38
2026-07-01,1,TSU-09,Unit I,VSF Export,3628.19
2026-07-01,1,TSU-10,Unit I,VSF Export,3477.22
2026-07-01,1,SUL-01,Unit I,Liveaco Compact,466.25
2026-07-01,1,SUL-02,Unit I,Liveaco Compact,518.4
2026-07-01,1,SUL-03,Unit I,Liveaco Compact,486.44
2026-07-01,1,SUL-04,Unit I,VSF Export,578.32
2026-07-01,1,SUL-05,Unit I,Liveaco Compact,545.08
2026-07-01,2,TOY-01,Unit I,VSF Export,5174.02
2026-07-01,2,TOY-02,Unit I,Liveaco Compact,3124.48
2026-07-01,2,TOY-03,Unit I,Excel Slub,4379.13
2026-07-01,2,TOY-04,Unit I,VSF Export,4653.38
2026-07-01,2,TOY-05,Unit I,VSF Export,4566.71
2026-07-01,2,TOY-06,Unit I,Excel Slub,4167.48
2026-07-01,2,TOY-07,Unit I,Excel Slub,4669.81
2026-07-01,2,TOY-08,Unit I,VSF Export,5185.05
2026-07-01,2,TOY-09,Unit I,Liveaco Compact,3779.3
2026-07-01,2,TOY-10,Unit I,VSF Export,4880.19
2026-07-01,2,TOY-11,Unit I,VSF Export,4423.62
2026-07-01,2,TOY-12,Unit I,VSF Export,5045.73
2026-07-01,2,TOY-13,Unit I,VSF Export,4817.2
2026-07-01,2,TOY-14,Unit I,Liveaco Compact,3882.33
2026-07-01,2,TOY-15,Unit I,Liveaco Compact,4001.83
2026-07-01,2,TSU-01,Unit I,Liveaco Compact,2821.75
2026-07-01,2,TSU-02,Unit I,Liveaco Compact,2973.42
2026-07-01,2,TSU-03,Unit I,VSF Export,3893.24
2026-07-01,2,TSU-04,Unit I,VSF Export,3096.04
2026-07-01,2,TSU-05,Unit I,Excel Slub,2926.69
2026-07-01,2,TSU-06,Unit I,Excel Slub,2771.95
2026-07-01,2,TSU-07,Unit I,Excel Slub,3009.64
2026-07-01,2,TSU-08,Unit I,Excel Slub,2981.64
2026-07-01,2,TSU-09,Unit I,VSF Export,3524.78
2026-07-01,2,TSU-10,Unit I,Liveaco Compact,2572.23
2026-07-01,2,SUL-01,Unit I,VSF Export,557.15
2026-07-01,2,SUL-02,Unit I,Excel Slub,614.96
2026-07-01,2,SUL-03,Unit I,Liveaco Compact,537.15
2026-07-01,2,SUL-04,Unit I,Liveaco Compact,573.37
2026-07-01,2,SUL-05,Unit I,Liveaco Compact,423.59
2026-07-01,3,TOY-01,Unit I,Liveaco Compact,3837.28
2026-07-01,3,TOY-02,Unit I,VSF Export,3707.98
2026-07-01,3,TOY-03,Unit I,Excel Slub,3933.38
2026-07-01,3,TOY-04,Unit I,VSF Export,5029.57
2026-07-01,3,TOY-05,Unit I,Liveaco Compact,4233.25
2026-07-01,3,TOY-06,Unit I,Excel Slub,4608.83
2026-07-01,3,TOY-07,Unit I,Excel Slub,4436.49
2026-07-01,3,TOY-08,Unit I,Liveaco Compact,3476.52
2026-07-01,3,TOY-09,Unit I,Excel Slub,4646.01
2026-07-01,3,TOY-10,Unit I,VSF Export,5150.37
2026-07-01,3,TOY-11,Unit I,VSF Export,4792.56
2026-07-01,3,TOY-12,Unit I,Excel Slub,4648.94
2026-07-01,3,TOY-13,Unit I,Liveaco Compact,3577.56
2026-07-01,3,TOY-14,Unit I,VSF Export,4651.18
2026-07-01,3,TOY-15,Unit I,VSF Export,4403.1
2026-07-01,3,TSU-01,Unit I,Liveaco Compact,2857.93
2026-07-01,3,TSU-02,Unit I,Excel Slub,3340.72
2026-07-01,3,TSU-03,Unit I,Excel Slub,3092.91
2026-07-01,3,TSU-04,Unit I,Liveaco Compact,2692.61
2026-07-01,3,TSU-05,Unit I,Liveaco Compact,2761.13
2026-07-01,3,TSU-06,Unit I,VSF Export,3734.85
2026-07-01,3,TSU-07,Unit I,Liveaco Compact,2674.31
2026-07-01,3,TSU-08,Unit I,Liveaco Compact,2835.05
2026-07-01,3,TSU-09,Unit I,VSF Export,3312.16
2026-07-01,3,TSU-10,Unit I,Liveaco Compact,3058.14
2026-07-01,3,SUL-01,Unit I,Liveaco Compact,447.13
2026-07-01,3,SUL-02,Unit I,Excel Slub,599.2
2026-07-01,3,SUL-03,Unit I,Excel Slub,548.49
2026-07-01,3,SUL-04,Unit I,VSF Export,629.64
2026-07-01,3,SUL-05,Unit I,Liveaco Compact,500.22
2026-07-02,1,TOY-01,Unit I,Liveaco Compact,3825.88
2026-07-02,1,TOY-02,Unit I,Liveaco Compact,3070.53
2026-07-02,1,TOY-03,Unit I,VSF Export,5221.99
2026-07-02,1,TOY-04,Unit I,Excel Slub,4413.47
2026-07-02,1,TOY-05,Unit I,Liveaco Compact,4719.59
2026-07-02,1,TOY-06,Unit I,Liveaco Compact,4081.48
2026-07-02,1,TOY-07,Unit I,Excel Slub,4505.6
2026-07-02,1,TOY-08,Unit I,Liveaco Compact,3754.75
2026-07-02,1,TOY-09,Unit I,VSF Export,4383.54
2026-07-02,1,TOY-10,Unit I,VSF Export,4917.01
2026-07-02,1,TOY-11,Unit I,Excel Slub,4688.51
2026-07-02,1,TOY-12,Unit I,Liveaco Compact,3254.0
2026-07-02,1,TOY-13,Unit I,VSF Export,5177.28
2026-07-02,1,TOY-14,Unit I,Excel Slub,4835.45
2026-07-02,1,TOY-15,Unit I,Excel Slub,4944.07
2026-07-02,1,TSU-01,Unit I,VSF Export,3578.75
2026-07-02,1,TSU-02,Unit I,Excel Slub,2999.19
2026-07-02,1,TSU-03,Unit I,Excel Slub,2870.58
2026-07-02,1,TSU-04,Unit I,VSF Export,3551.35
2026-07-02,1,TSU-05,Unit I,VSF Export,3043.45
2026-07-02,1,TSU-06,Unit I,Liveaco Compact,2277.44
2026-07-02,1,TSU-07,Unit I,Excel Slub,3240.3
2026-07-02,1,TSU-08,Unit I,Excel Slub,2934.73
2026-07-02,1,TSU-09,Unit I,Liveaco Compact,2928.73
2026-07-02,1,TSU-10,Unit I,VSF Export,3387.25
2026-07-02,1,SUL-01,Unit I,Liveaco Compact,570.49
2026-07-02,1,SUL-02,Unit I,Liveaco Compact,478.06
2026-07-02,1,SUL-03,Unit I,Liveaco Compact,569.8
2026-07-02,1,SUL-04,Unit I,Liveaco Compact,460.1
2026-07-02,1,SUL-05,Unit I,Liveaco Compact,469.79
2026-07-02,2,TOY-01,Unit I,Excel Slub,4293.6
2026-07-02,2,TOY-02,Unit I,Liveaco Compact,3478.09
2026-07-02,2,TOY-03,Unit I,Liveaco Compact,3666.73
2026-07-02,2,TOY-04,Unit I,VSF Export,4764.27
2026-07-02,2,TOY-05,Unit I,VSF Export,4613.21
2026-07-02,2,TOY-06,Unit I,Excel Slub,4608.35
2026-07-02,2,TOY-07,Unit I,VSF Export,4498.52
2026-07-02,2,TOY-08,Unit I,VSF Export,3823.97
2026-07-02,2,TOY-09,Unit I,Excel Slub,4744.92
2026-07-02,2,TOY-10,Unit I,VSF Export,4399.58
2026-07-02,2,TOY-11,Unit I,Liveaco Compact,4300.67
2026-07-02,2,TOY-12,Unit I,Liveaco Compact,4269.38
2026-07-02,2,TOY-13,Unit I,Liveaco Compact,3830.08
2026-07-02,2,TOY-14,Unit I,Liveaco Compact,4040.24
2026-07-02,2,TOY-15,Unit I,Excel Slub,3886.88
2026-07-02,2,TSU-01,Unit I,Liveaco Compact,2759.11
2026-07-02,2,TSU-02,Unit I,Excel Slub,3159.46
2026-07-02,2,TSU-03,Unit I,VSF Export,3509.76
2026-07-02,2,TSU-04,Unit I,Liveaco Compact,2703.2
2026-07-02,2,TSU-05,Unit I,Excel Slub,3323.77
2026-07-02,2,TSU-06,Unit I,VSF Export,3802.02
2026-07-02,2,TSU-07,Unit I,VSF Export,3789.8
2026-07-02,2,TSU-08,Unit I,VSF Export,3810.96
2026-07-02,2,TSU-09,Unit I,VSF Export,3195.49
2026-07-02,2,TSU-10,Unit I,Liveaco Compact,3040.57
2026-07-02,2,SUL-01,Unit I,Excel Slub,552.12
2026-07-02,2,SUL-02,Unit I,VSF Export,638.3
2026-07-02,2,SUL-03,Unit I,Liveaco Compact,536.54
2026-07-02,2,SUL-04,Unit I,Liveaco Compact,433.99
2026-07-02,2,SUL-05,Unit I,Excel Slub,445.89
2026-07-02,3,TOY-01,Unit I,Liveaco Compact,3817.85
2026-07-02,3,TOY-02,Unit I,Excel Slub,3305.14
2026-07-02,3,TOY-03,Unit I,VSF Export,4566.35
2026-07-02,3,TOY-04,Unit I,Excel Slub,4368.57
2026-07-02,3,TOY-05,Unit I,Excel Slub,4079.21
2026-07-02,3,TOY-06,Unit I,VSF Export,5349.07
2026-07-02,3,TOY-07,Unit I,Excel Slub,4311.26
2026-07-02,3,TOY-08,Unit I,VSF Export,4209.78
2026-07-02,3,TOY-09,Unit I,Liveaco Compact,3848.26
2026-07-02,3,TOY-10,Unit I,VSF Export,4679.46
2026-07-02,3,TOY-11,Unit I,Excel Slub,4177.83
2026-07-02,3,TOY-12,Unit I,Liveaco Compact,4418.99
2026-07-02,3,TOY-13,Unit I,Excel Slub,4298.74
2026-07-02,3,TOY-14,Unit I,Liveaco Compact,3940.05
2026-07-02,3,TOY-15,Unit I,VSF Export,5048.45
2026-07-02,3,TSU-01,Unit I,Liveaco Compact,2505.2
2026-07-02,3,TSU-02,Unit I,VSF Export,3190.95
2026-07-02,3,TSU-03,Unit I,Excel Slub,3114.52
2026-07-02,3,TSU-04,Unit I,Excel Slub,2906.82
2026-07-02,3,TSU-05,Unit I,VSF Export,3578.27
2026-07-02,3,TSU-06,Unit I,Liveaco Compact,2872.84
2026-07-02,3,TSU-07,Unit I,Liveaco Compact,2681.98
2026-07-02,3,TSU-08,Unit I,Excel Slub,3372.95
2026-07-02,3,TSU-09,Unit I,Excel Slub,2853.67
2026-07-02,3,TSU-10,Unit I,Excel Slub,2829.31
2026-07-02,3,SUL-01,Unit I,Liveaco Compact,500.3
2026-07-02,3,SUL-02,Unit I,Liveaco Compact,543.78
2026-07-02,3,SUL-03,Unit I,Excel Slub,598.99
2026-07-02,3,SUL-04,Unit I,Liveaco Compact,469.01
2026-07-02,3,SUL-05,Unit I,VSF Export,616.42
2026-07-03,1,TOY-01,Unit I,Liveaco Compact,3725.99
2026-07-03,1,TOY-02,Unit I,Liveaco Compact,3170.74
2026-07-03,1,TOY-03,Unit I,VSF Export,5148.51
2026-07-03,1,TOY-04,Unit I,Liveaco Compact,4455.78
2026-07-03,1,TOY-05,Unit I,Liveaco Compact,3617.01
2026-07-03,1,TOY-06,Unit I,VSF Export,5660.7
2026-07-03,1,TOY-07,Unit I,Excel Slub,4940.01
2026-07-03,1,TOY-08,Unit I,Excel Slub,3389.01
2026-07-03,1,TOY-09,Unit I,Liveaco Compact,3803.98
2026-07-03,1,TOY-10,Unit I,Liveaco Compact,4603.96
2026-07-03,1,TOY-11,Unit I,VSF Export,4517.05
2026-07-03,1,TOY-12,Unit I,Liveaco Compact,4185.06
2026-07-03,1,TOY-13,Unit I,Excel Slub,4693.12
2026-07-03,1,TOY-14,Unit I,VSF Export,5649.52
2026-07-03,1,TOY-15,Unit I,Excel Slub,4295.04
2026-07-03,1,TSU-01,Unit I,Liveaco Compact,2896.91
2026-07-03,1,TSU-02,Unit I,Excel Slub,3008.03
2026-07-03,1,TSU-03,Unit I,VSF Export,3199.04
2026-07-03,1,TSU-04,Unit I,Liveaco Compact,2747.85
2026-07-03,1,TSU-05,Unit I,Excel Slub,2822.25
2026-07-03,1,TSU-06,Unit I,Excel Slub,2746.84
2026-07-03,1,TSU-07,Unit I,Excel Slub,3033.48
2026-07-03,1,TSU-08,Unit I,Liveaco Compact,3001.66
2026-07-03,1,TSU-09,Unit I,VSF Export,3118.84
