date,shift,machine_id,unit,department,machine_type,target_qty,actual_qty,efficiency_pct
2026-06-23,2,TOY-05,Unit I,Weaving,Toyota,21700,20355,93.8
2026-06-23,2,TOY-06,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-23,2,TOY-07,Unit I,Weaving,Toyota,21700,20817,95.93
2026-06-23,2,TOY-08,Unit I,Weaving,Toyota,21700,16132,74.34
2026-06-23,2,TOY-09,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-23,2,TOY-10,Unit I,Weaving,Toyota,21700,20668,95.25
2026-06-23,2,TOY-11,Unit I,Weaving,Toyota,21700,21449,98.84
2026-06-23,2,TOY-12,Unit I,Weaving,Toyota,21700,19955,91.96
2026-06-23,2,TOY-13,Unit I,Weaving,Toyota,21700,21008,96.82
2026-06-23,2,TOY-14,Unit I,Weaving,Toyota,21700,20952,96.56
2026-06-23,2,TOY-15,Unit I,Weaving,Toyota,21700,18564,85.55
2026-06-23,2,TSU-01,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-23,2,TSU-02,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-23,2,TSU-03,Unit I,Weaving,Tsudakoma,15000,13952,93.01
2026-06-23,2,TSU-04,Unit I,Weaving,Tsudakoma,15000,13423,89.49
2026-06-23,2,TSU-05,Unit I,Weaving,Tsudakoma,15000,14510,96.74
2026-06-23,2,TSU-06,Unit I,Weaving,Tsudakoma,15000,14315,95.43
2026-06-23,2,TSU-07,Unit I,Weaving,Tsudakoma,15000,14516,96.78
2026-06-23,2,TSU-08,Unit I,Weaving,Tsudakoma,15000,14393,95.96
2026-06-23,2,TSU-09,Unit I,Weaving,Tsudakoma,15000,14629,97.53
2026-06-23,2,TSU-10,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-23,2,SUL-01,Unit I,Weaving,Sulzer,2700,2641,97.84
2026-06-23,2,SUL-02,Unit I,Weaving,Sulzer,2700,2423,89.75
2026-06-23,2,SUL-03,Unit I,Weaving,Sulzer,2700,2700,100.0
2026-06-23,2,SUL-04,Unit I,Weaving,Sulzer,2700,2700,100.0
2026-06-23,2,SUL-05,Unit I,Weaving,Sulzer,2700,2700,100.0
2026-06-23,2,RF-01,Unit I,Spinning,RingFrame,2500,2234,89.38
2026-06-23,2,RF-02,Unit I,Spinning,RingFrame,2500,2405,96.21
2026-06-23,2,RF-03,Unit I,Spinning,RingFrame,2500,2114,84.59
2026-06-23,2,RF-04,Unit I,Spinning,RingFrame,2500,2444,97.77
2026-06-23,2,RF-05,Unit I,Spinning,RingFrame,2500,2306,92.26
2026-06-23,2,RF-06,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-23,2,RF-07,Unit I,Spinning,RingFrame,2500,2278,91.13
2026-06-23,2,RF-08,Unit I,Spinning,RingFrame,2500,2163,86.55
2026-06-23,2,RF-09,Unit I,Spinning,RingFrame,2500,2316,92.64
2026-06-23,2,RF-10,Unit I,Spinning,RingFrame,2500,2128,85.12
2026-06-23,2,RF-11,Unit I,Spinning,RingFrame,2500,2043,81.76
2026-06-23,2,RF-12,Unit I,Spinning,RingFrame,2500,2116,84.67
2026-06-23,2,VTX-01,Unit I,Spinning,Vortex,4700,4471,95.14
2026-06-23,2,VTX-02,Unit I,Spinning,Vortex,4700,3976,84.61
2026-06-23,2,VTX-03,Unit I,Spinning,Vortex,4700,4389,93.4
2026-06-23,2,VTX-04,Unit I,Spinning,Vortex,4700,4700,100.0
2026-06-23,2,VTX-05,Unit I,Spinning,Vortex,4700,4549,96.8
2026-06-23,2,VTX-06,Unit I,Spinning,Vortex,4700,3463,73.68
2026-06-23,2,VTX-07,Unit I,Spinning,Vortex,4700,4457,94.84
2026-06-23,2,VTX-08,Unit I,Spinning,Vortex,4700,4469,95.09
2026-06-23,2,VTX-09,Unit I,Spinning,Vortex,4700,4576,97.36
2026-06-23,2,VTX-10,Unit I,Spinning,Vortex,4700,4143,88.17
2026-06-23,2,VTX-11,Unit I,Spinning,Vortex,4700,4604,97.96
2026-06-23,2,VTX-12,Unit I,Spinning,Vortex,4700,3829,81.48
2026-06-23,2,AJ-01,Unit I,Spinning,Airjet,3750,3444,91.85
2026-06-23,2,AJ-02,Unit I,Spinning,Airjet,3750,3470,92.56
2026-06-23,2,AJ-03,Unit I,Spinning,Airjet,3750,3681,98.17
2026-06-23,2,AJ-04,Unit I,Spinning,Airjet,3750,3566,95.11
2026-06-23,2,AJ-05,Unit I,Spinning,Airjet,3750,3298,87.97
2026-06-23,3,TOY-01,Unit I,Weaving,Toyota,21700,19546,90.08
2026-06-23,3,TOY-02,Unit I,Weaving,Toyota,21700,17141,78.99
2026-06-23,3,TOY-03,Unit I,Weaving,Toyota,21700,20529,94.6
2026-06-23,3,TOY-04,Unit I,Weaving,Toyota,21700,19986,92.1
2026-06-23,3,TOY-05,Unit I,Weaving,Toyota,21700,20093,92.6
2026-06-23,3,TOY-06,Unit I,Weaving,Toyota,21700,21370,98.48
2026-06-23,3,TOY-07,Unit I,Weaving,Toyota,21700,20053,92.41
2026-06-23,3,TOY-08,Unit I,Weaving,Toyota,21700,16830,77.56
2026-06-23,3,TOY-09,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-23,3,TOY-10,Unit I,Weaving,Toyota,21700,19070,87.88
2026-06-23,3,TOY-11,Unit I,Weaving,Toyota,21700,18605,85.74
2026-06-23,3,TOY-12,Unit I,Weaving,Toyota,21700,21465,98.92
2026-06-23,3,TOY-13,Unit I,Weaving,Toyota,21700,19878,91.61
2026-06-23,3,TOY-14,Unit I,Weaving,Toyota,21700,20269,93.41
2026-06-23,3,TOY-15,Unit I,Weaving,Toyota,21700,19767,91.09
2026-06-23,3,TSU-01,Unit I,Weaving,Tsudakoma,15000,14055,93.7
2026-06-23,3,TSU-02,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-23,3,TSU-03,Unit I,Weaving,Tsudakoma,15000,14851,99.01
2026-06-23,3,TSU-04,Unit I,Weaving,Tsudakoma,15000,14896,99.31
2026-06-23,3,TSU-05,Unit I,Weaving,Tsudakoma,15000,13187,87.92
2026-06-23,3,TSU-06,Unit I,Weaving,Tsudakoma,15000,13386,89.24
2026-06-23,3,TSU-07,Unit I,Weaving,Tsudakoma,15000,12120,80.8
2026-06-23,3,TSU-08,Unit I,Weaving,Tsudakoma,15000,13642,90.95
2026-06-23,3,TSU-09,Unit I,Weaving,Tsudakoma,15000,14967,99.78
2026-06-23,3,TSU-10,Unit I,Weaving,Tsudakoma,15000,14637,97.58
2026-06-23,3,SUL-01,Unit I,Weaving,Sulzer,2700,2535,93.89
2026-06-23,3,SUL-02,Unit I,Weaving,Sulzer,2700,2561,94.89
2026-06-23,3,SUL-03,Unit I,Weaving,Sulzer,2700,2472,91.56
2026-06-23,3,SUL-04,Unit I,Weaving,Sulzer,2700,2592,96.02
2026-06-23,3,SUL-05,Unit I,Weaving,Sulzer,2700,2668,98.83
2026-06-23,3,RF-01,Unit I,Spinning,RingFrame,2500,2173,86.92
2026-06-23,3,RF-02,Unit I,Spinning,RingFrame,2500,2412,96.5
2026-06-23,3,RF-03,Unit I,Spinning,RingFrame,2500,2491,99.66
2026-06-23,3,RF-04,Unit I,Spinning,RingFrame,2500,2323,92.92
2026-06-23,3,RF-05,Unit I,Spinning,RingFrame,2500,2462,98.5
2026-06-23,3,RF-06,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-23,3,RF-07,Unit I,Spinning,RingFrame,2500,2361,94.48
2026-06-23,3,RF-08,Unit I,Spinning,RingFrame,2500,2424,96.97
2026-06-23,3,RF-09,Unit I,Spinning,RingFrame,2500,2282,91.31
2026-06-23,3,RF-10,Unit I,Spinning,RingFrame,2500,2397,95.91
2026-06-23,3,RF-11,Unit I,Spinning,RingFrame,2500,2007,80.3
2026-06-23,3,RF-12,Unit I,Spinning,RingFrame,2500,2399,95.97
2026-06-23,3,VTX-01,Unit I,Spinning,Vortex,4700,4225,89.9
2026-06-23,3,VTX-02,Unit I,Spinning,Vortex,4700,4513,96.03
2026-06-23,3,VTX-03,Unit I,Spinning,Vortex,4700,4700,100.0
2026-06-23,3,VTX-04,Unit I,Spinning,Vortex,4700,4570,97.24
2026-06-23,3,VTX-05,Unit I,Spinning,Vortex,4700,4691,99.81
2026-06-23,3,VTX-06,Unit I,Spinning,Vortex,4700,3610,76.81
2026-06-23,3,VTX-07,Unit I,Spinning,Vortex,4700,4641,98.75
2026-06-23,3,VTX-08,Unit I,Spinning,Vortex,4700,4530,96.4
2026-06-23,3,VTX-09,Unit I,Spinning,Vortex,4700,4241,90.25
2026-06-23,3,VTX-10,Unit I,Spinning,Vortex,4700,4539,96.59
2026-06-23,3,VTX-11,Unit I,Spinning,Vortex,4700,4231,90.04
2026-06-23,3,VTX-12,Unit I,Spinning,Vortex,4700,4316,91.84
2026-06-23,3,AJ-01,Unit I,Spinning,Airjet,3750,3597,95.95
2026-06-23,3,AJ-02,Unit I,Spinning,Airjet,3750,3618,96.49
2026-06-23,3,AJ-03,Unit I,Spinning,Airjet,3750,3339,89.05
2026-06-23,3,AJ-04,Unit I,Spinning,Airjet,3750,3750,100.0
2026-06-23,3,AJ-05,Unit I,Spinning,Airjet,3750,3669,97.86
2026-06-24,1,TOY-01,Unit I,Weaving,Toyota,21700,19850,91.48
2026-06-24,1,TOY-02,Unit I,Weaving,Toyota,21700,15257,70.31
2026-06-24,1,TOY-03,Unit I,Weaving,Toyota,21700,20457,94.28
2026-06-24,1,TOY-04,Unit I,Weaving,Toyota,21700,20131,92.77
2026-06-24,1,TOY-05,Unit I,Weaving,Toyota,21700,20737,95.57
2026-06-24,1,TOY-06,Unit I,Weaving,Toyota,21700,20221,93.18
2026-06-24,1,TOY-07,Unit I,Weaving,Toyota,21700,18436,84.96
2026-06-24,1,TOY-08,Unit I,Weaving,Toyota,21700,16504,76.06
2026-06-24,1,TOY-09,Unit I,Weaving,Toyota,21700,20283,93.47
2026-06-24,1,TOY-10,Unit I,Weaving,Toyota,21700,21302,98.17
2026-06-24,1,TOY-11,Unit I,Weaving,Toyota,21700,19857,91.51
2026-06-24,1,TOY-12,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-24,1,TOY-13,Unit I,Weaving,Toyota,21700,18540,85.44
2026-06-24,1,TOY-14,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-24,1,TOY-15,Unit I,Weaving,Toyota,21700,20371,93.88
2026-06-24,1,TSU-01,Unit I,Weaving,Tsudakoma,15000,14894,99.3
2026-06-24,1,TSU-02,Unit I,Weaving,Tsudakoma,15000,14309,95.4
2026-06-24,1,TSU-03,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-24,1,TSU-04,Unit I,Weaving,Tsudakoma,15000,13959,93.06
2026-06-24,1,TSU-05,Unit I,Weaving,Tsudakoma,15000,13426,89.51
2026-06-24,1,TSU-06,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-24,1,TSU-07,Unit I,Weaving,Tsudakoma,15000,14164,94.43
2026-06-24,1,TSU-08,Unit I,Weaving,Tsudakoma,15000,14416,96.11
2026-06-24,1,TSU-09,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-24,1,TSU-10,Unit I,Weaving,Tsudakoma,15000,13476,89.84
2026-06-24,1,SUL-01,Unit I,Weaving,Sulzer,2700,2645,97.98
2026-06-24,1,SUL-02,Unit I,Weaving,Sulzer,2700,2485,92.05
2026-06-24,1,SUL-03,Unit I,Weaving,Sulzer,2700,2547,94.34
2026-06-24,1,SUL-04,Unit I,Weaving,Sulzer,2700,2574,95.36
2026-06-24,1,SUL-05,Unit I,Weaving,Sulzer,2700,2362,87.5
2026-06-24,1,RF-01,Unit I,Spinning,RingFrame,2500,2277,91.11
2026-06-24,1,RF-02,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-24,1,RF-03,Unit I,Spinning,RingFrame,2500,2485,99.43
2026-06-24,1,RF-04,Unit I,Spinning,RingFrame,2500,2367,94.69
2026-06-24,1,RF-05,Unit I,Spinning,RingFrame,2500,2405,96.22
2026-06-24,1,RF-06,Unit I,Spinning,RingFrame,2500,2338,93.53
2026-06-24,1,RF-07,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-24,1,RF-08,Unit I,Spinning,RingFrame,2500,2349,94.0
2026-06-24,1,RF-09,Unit I,Spinning,RingFrame,2500,2403,96.16
2026-06-24,1,RF-10,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-24,1,RF-11,Unit I,Spinning,RingFrame,2500,1852,74.11
2026-06-24,1,RF-12,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-24,1,VTX-01,Unit I,Spinning,Vortex,4700,4105,87.35
2026-06-24,1,VTX-02,Unit I,Spinning,Vortex,4700,4700,100.0
2026-06-24,1,VTX-03,Unit I,Spinning,Vortex,4700,4377,93.14
2026-06-24,1,VTX-04,Unit I,Spinning,Vortex,4700,4407,93.79
2026-06-24,1,VTX-05,Unit I,Spinning,Vortex,4700,4020,85.55
2026-06-24,1,VTX-06,Unit I,Spinning,Vortex,4700,3559,75.73
2026-06-24,1,VTX-07,Unit I,Spinning,Vortex,4700,4220,89.8
2026-06-24,1,VTX-08,Unit I,Spinning,Vortex,4700,4322,91.96
2026-06-24,1,VTX-09,Unit I,Spinning,Vortex,4700,4432,94.31
2026-06-24,1,VTX-10,Unit I,Spinning,Vortex,4700,4690,99.79
2026-06-24,1,VTX-11,Unit I,Spinning,Vortex,4700,4513,96.04
2026-06-24,1,VTX-12,Unit I,Spinning,Vortex,4700,4537,96.54
2026-06-24,1,AJ-01,Unit I,Spinning,Airjet,3750,3357,89.52
2026-06-24,1,AJ-02,Unit I,Spinning,Airjet,3750,3397,90.6
2026-06-24,1,AJ-03,Unit I,Spinning,Airjet,3750,3750,100.0
2026-06-24,1,AJ-04,Unit I,Spinning,Airjet,3750,3424,91.32
2026-06-24,1,AJ-05,Unit I,Spinning,Airjet,3750,3750,100.0
2026-06-24,2,TOY-01,Unit I,Weaving,Toyota,21700,20351,93.78
2026-06-24,2,TOY-02,Unit I,Weaving,Toyota,21700,16928,78.01
2026-06-24,2,TOY-03,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-24,2,TOY-04,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-24,2,TOY-05,Unit I,Weaving,Toyota,21700,20494,94.45
2026-06-24,2,TOY-06,Unit I,Weaving,Toyota,21700,20193,93.06
2026-06-24,2,TOY-07,Unit I,Weaving,Toyota,21700,20554,94.72
2026-06-24,2,TOY-08,Unit I,Weaving,Toyota,21700,17292,79.69
2026-06-24,2,TOY-09,Unit I,Weaving,Toyota,21700,21582,99.46
2026-06-24,2,TOY-10,Unit I,Weaving,Toyota,21700,20619,95.02
2026-06-24,2,TOY-11,Unit I,Weaving,Toyota,21700,21286,98.09
2026-06-24,2,TOY-12,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-24,2,TOY-13,Unit I,Weaving,Toyota,21700,21028,96.91
2026-06-24,2,TOY-14,Unit I,Weaving,Toyota,21700,20953,96.56
2026-06-24,2,TOY-15,Unit I,Weaving,Toyota,21700,18966,87.41
2026-06-24,2,TSU-01,Unit I,Weaving,Tsudakoma,15000,12276,81.85
2026-06-24,2,TSU-02,Unit I,Weaving,Tsudakoma,15000,14541,96.94
2026-06-24,2,TSU-03,Unit I,Weaving,Tsudakoma,15000,14178,94.53
2026-06-24,2,TSU-04,Unit I,Weaving,Tsudakoma,15000,13863,92.43
2026-06-24,2,TSU-05,Unit I,Weaving,Tsudakoma,15000,14432,96.22
2026-06-24,2,TSU-06,Unit I,Weaving,Tsudakoma,15000,14204,94.7
2026-06-24,2,TSU-07,Unit I,Weaving,Tsudakoma,15000,15000,100.0
2026-06-24,2,TSU-08,Unit I,Weaving,Tsudakoma,15000,14314,95.43
2026-06-24,2,TSU-09,Unit I,Weaving,Tsudakoma,15000,13689,91.27
2026-06-24,2,TSU-10,Unit I,Weaving,Tsudakoma,15000,14992,99.95
2026-06-24,2,SUL-01,Unit I,Weaving,Sulzer,2700,2535,93.91
2026-06-24,2,SUL-02,Unit I,Weaving,Sulzer,2700,2636,97.63
2026-06-24,2,SUL-03,Unit I,Weaving,Sulzer,2700,2500,92.61
2026-06-24,2,SUL-04,Unit I,Weaving,Sulzer,2700,2477,91.75
2026-06-24,2,SUL-05,Unit I,Weaving,Sulzer,2700,2576,95.42
2026-06-24,2,RF-01,Unit I,Spinning,RingFrame,2500,2376,95.06
2026-06-24,2,RF-02,Unit I,Spinning,RingFrame,2500,2434,97.4
2026-06-24,2,RF-03,Unit I,Spinning,RingFrame,2500,2341,93.66
2026-06-24,2,RF-04,Unit I,Spinning,RingFrame,2500,2145,85.82
2026-06-24,2,RF-05,Unit I,Spinning,RingFrame,2500,2320,92.84
2026-06-24,2,RF-06,Unit I,Spinning,RingFrame,2500,2474,98.97
2026-06-24,2,RF-07,Unit I,Spinning,RingFrame,2500,2337,93.51
2026-06-24,2,RF-08,Unit I,Spinning,RingFrame,2500,2344,93.77
2026-06-24,2,RF-09,Unit I,Spinning,RingFrame,2500,2498,99.93
2026-06-24,2,RF-10,Unit I,Spinning,RingFrame,2500,2286,91.44
2026-06-24,2,RF-11,Unit I,Spinning,RingFrame,2500,1757,70.29
2026-06-24,2,RF-12,Unit I,Spinning,RingFrame,2500,2354,94.2
2026-06-24,2,VTX-01,Unit I,Spinning,Vortex,4700,4351,92.58
2026-06-24,2,VTX-02,Unit I,Spinning,Vortex,4700,4237,90.17
2026-06-24,2,VTX-03,Unit I,Spinning,Vortex,4700,4423,94.12
2026-06-24,2,VTX-04,Unit I,Spinning,Vortex,4700,4580,97.46
2026-06-24,2,VTX-05,Unit I,Spinning,Vortex,4700,4462,94.95
2026-06-24,2,VTX-06,Unit I,Spinning,Vortex,4700,3738,79.53
2026-06-24,2,VTX-07,Unit I,Spinning,Vortex,4700,4700,100.0
2026-06-24,2,VTX-08,Unit I,Spinning,Vortex,4700,4384,93.29
2026-06-24,2,VTX-09,Unit I,Spinning,Vortex,4700,4530,96.39
2026-06-24,2,VTX-10,Unit I,Spinning,Vortex,4700,4345,92.45
2026-06-24,2,VTX-11,Unit I,Spinning,Vortex,4700,4266,90.77
2026-06-24,2,VTX-12,Unit I,Spinning,Vortex,4700,4327,92.08
2026-06-24,2,AJ-01,Unit I,Spinning,Airjet,3750,3472,92.61
2026-06-24,2,AJ-02,Unit I,Spinning,Airjet,3750,3629,96.8
2026-06-24,2,AJ-03,Unit I,Spinning,Airjet,3750,3750,100.0
2026-06-24,2,AJ-04,Unit I,Spinning,Airjet,3750,3428,91.42
2026-06-24,2,AJ-05,Unit I,Spinning,Airjet,3750,3484,92.92
2026-06-24,3,TOY-01,Unit I,Weaving,Toyota,21700,20546,94.68
2026-06-24,3,TOY-02,Unit I,Weaving,Toyota,21700,17355,79.98
2026-06-24,3,TOY-03,Unit I,Weaving,Toyota,21700,20900,96.32
2026-06-24,3,TOY-04,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-24,3,TOY-05,Unit I,Weaving,Toyota,21700,17982,82.87
2026-06-24,3,TOY-06,Unit I,Weaving,Toyota,21700,18025,83.07
2026-06-24,3,TOY-07,Unit I,Weaving,Toyota,21700,20076,92.52
2026-06-24,3,TOY-08,Unit I,Weaving,Toyota,21700,18116,83.49
2026-06-24,3,TOY-09,Unit I,Weaving,Toyota,21700,18916,87.17
2026-06-24,3,TOY-10,Unit I,Weaving,Toyota,21700,17351,79.96
2026-06-24,3,TOY-11,Unit I,Weaving,Toyota,21700,21234,97.86
2026-06-24,3,TOY-12,Unit I,Weaving,Toyota,21700,20879,96.22
2026-06-24,3,TOY-13,Unit I,Weaving,Toyota,21700,19432,89.55
2026-06-24,3,TOY-14,Unit I,Weaving,Toyota,21700,19545,90.07
2026-06-24,3,TOY-15,Unit I,Weaving,Toyota,21700,19562,90.15
2026-06-24,3,TSU-01,Unit I,Weaving,Tsudakoma,15000,14332,95.55
2026-06-24,3,TSU-02,Unit I,Weaving,Tsudakoma,15000,13780,91.87
2026-06-24,3,TSU-03,Unit I,Weaving,Tsudakoma,15000,14620,97.47
2026-06-24,3,TSU-04,Unit I,Weaving,Tsudakoma,15000,12109,80.73
2026-06-24,3,TSU-05,Unit I,Weaving,Tsudakoma,15000,13607,90.72
2026-06-24,3,TSU-06,Unit I,Weaving,Tsudakoma,15000,13405,89.37
2026-06-24,3,TSU-07,Unit I,Weaving,Tsudakoma,15000,14057,93.72
2026-06-24,3,TSU-08,Unit I,Weaving,Tsudakoma,15000,13846,92.31
2026-06-24,3,TSU-09,Unit I,Weaving,Tsudakoma,15000,14848,98.99
2026-06-24,3,TSU-10,Unit I,Weaving,Tsudakoma,15000,12855,85.7
2026-06-24,3,SUL-01,Unit I,Weaving,Sulzer,2700,2571,95.23
2026-06-24,3,SUL-02,Unit I,Weaving,Sulzer,2700,2640,97.79
2026-06-24,3,SUL-03,Unit I,Weaving,Sulzer,2700,2700,100.0
2026-06-24,3,SUL-04,Unit I,Weaving,Sulzer,2700,2499,92.59
2026-06-24,3,SUL-05,Unit I,Weaving,Sulzer,2700,2608,96.62
2026-06-24,3,RF-01,Unit I,Spinning,RingFrame,2500,2149,85.98
2026-06-24,3,RF-02,Unit I,Spinning,RingFrame,2500,2076,83.04
2026-06-24,3,RF-03,Unit I,Spinning,RingFrame,2500,2480,99.22
2026-06-24,3,RF-04,Unit I,Spinning,RingFrame,2500,2374,94.97
2026-06-24,3,RF-05,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-24,3,RF-06,Unit I,Spinning,RingFrame,2500,2203,88.13
2026-06-24,3,RF-07,Unit I,Spinning,RingFrame,2500,2439,97.6
2026-06-24,3,RF-08,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-24,3,RF-09,Unit I,Spinning,RingFrame,2500,2427,97.1
2026-06-24,3,RF-10,Unit I,Spinning,RingFrame,2500,2409,96.38
2026-06-24,3,RF-11,Unit I,Spinning,RingFrame,2500,1951,78.04
2026-06-24,3,RF-12,Unit I,Spinning,RingFrame,2500,2178,87.15
2026-06-24,3,VTX-01,Unit I,Spinning,Vortex,4700,4700,100.0
2026-06-24,3,VTX-02,Unit I,Spinning,Vortex,4700,4321,91.95
2026-06-24,3,VTX-03,Unit I,Spinning,Vortex,4700,4583,97.52
2026-06-24,3,VTX-04,Unit I,Spinning,Vortex,4700,4097,87.18
2026-06-24,3,VTX-05,Unit I,Spinning,Vortex,4700,4187,89.1
2026-06-24,3,VTX-06,Unit I,Spinning,Vortex,4700,4003,85.18
2026-06-24,3,VTX-07,Unit I,Spinning,Vortex,4700,4383,93.26
2026-06-24,3,VTX-08,Unit I,Spinning,Vortex,4700,4700,100.0
2026-06-24,3,VTX-09,Unit I,Spinning,Vortex,4700,4446,94.61
2026-06-24,3,VTX-10,Unit I,Spinning,Vortex,4700,4032,85.79
2026-06-24,3,VTX-11,Unit I,Spinning,Vortex,4700,4674,99.46
2026-06-24,3,VTX-12,Unit I,Spinning,Vortex,4700,4326,92.05
2026-06-24,3,AJ-01,Unit I,Spinning,Airjet,3750,3693,98.49
2026-06-24,3,AJ-02,Unit I,Spinning,Airjet,3750,3567,95.13
2026-06-24,3,AJ-03,Unit I,Spinning,Airjet,3750,3273,87.28
2026-06-24,3,AJ-04,Unit I,Spinning,Airjet,3750,3593,95.82
2026-06-24,3,AJ-05,Unit I,Spinning,Airjet,3750,3750,100.0
2026-06-25,1,TOY-01,Unit I,Weaving,Toyota,21700,21149,97.46
2026-06-25,1,TOY-02,Unit I,Weaving,Toyota,21700,16863,77.71
2026-06-25,1,TOY-03,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-25,1,TOY-04,Unit I,Weaving,Toyota,21700,20843,96.05
2026-06-25,1,TOY-05,Unit I,Weaving,Toyota,21700,20842,96.05
2026-06-25,1,TOY-06,Unit I,Weaving,Toyota,21700,19430,89.54
2026-06-25,1,TOY-07,Unit I,Weaving,Toyota,21700,20868,96.17
2026-06-25,1,TOY-08,Unit I,Weaving,Toyota,21700,18049,83.18
2026-06-25,1,TOY-09,Unit I,Weaving,Toyota,21700,19707,90.82
2026-06-25,1,TOY-10,Unit I,Weaving,Toyota,21700,21700,100.0
2026-06-25,1,TOY-11,Unit I,Weaving,Toyota,21700,20515,94.54
2026-06-25,1,TOY-12,Unit I,Weaving,Toyota,21700,19651,90.56
2026-06-25,1,TOY-13,Unit I,Weaving,Toyota,21700,21697,99.99
2026-06-25,1,TOY-14,Unit I,Weaving,Toyota,21700,20303,93.57
2026-06-25,1,TOY-15,Unit I,Weaving,Toyota,21700,21439,98.8
2026-06-25,1,TSU-01,Unit I,Weaving,Tsudakoma,15000,14031,93.54
2026-06-25,1,TSU-02,Unit I,Weaving,Tsudakoma,15000,14205,94.7
2026-06-25,1,TSU-03,Unit I,Weaving,Tsudakoma,15000,14620,97.47
2026-06-25,1,TSU-04,Unit I,Weaving,Tsudakoma,15000,14468,96.45
2026-06-25,1,TSU-05,Unit I,Weaving,Tsudakoma,15000,12753,85.02
2026-06-25,1,TSU-06,Unit I,Weaving,Tsudakoma,15000,13409,89.39
2026-06-25,1,TSU-07,Unit I,Weaving,Tsudakoma,15000,14947,99.65
2026-06-25,1,TSU-08,Unit I,Weaving,Tsudakoma,15000,14150,94.34
2026-06-25,1,TSU-09,Unit I,Weaving,Tsudakoma,15000,13857,92.38
2026-06-25,1,TSU-10,Unit I,Weaving,Tsudakoma,15000,13231,88.21
2026-06-25,1,SUL-01,Unit I,Weaving,Sulzer,2700,2419,89.6
2026-06-25,1,SUL-02,Unit I,Weaving,Sulzer,2700,2292,84.89
2026-06-25,1,SUL-03,Unit I,Weaving,Sulzer,2700,2551,94.49
2026-06-25,1,SUL-04,Unit I,Weaving,Sulzer,2700,2484,92.01
2026-06-25,1,SUL-05,Unit I,Weaving,Sulzer,2700,2434,90.17
2026-06-25,1,RF-01,Unit I,Spinning,RingFrame,2500,2366,94.66
2026-06-25,1,RF-02,Unit I,Spinning,RingFrame,2500,2420,96.82
2026-06-25,1,RF-03,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-25,1,RF-04,Unit I,Spinning,RingFrame,2500,2186,87.44
2026-06-25,1,RF-05,Unit I,Spinning,RingFrame,2500,2500,100.0
2026-06-25,1,RF-06,Unit I,Spinning,RingFrame,2500,2496,99.87
2026-06-25,1,RF-07,Unit I,Spinning,RingFrame,2500,2277,91.1
2026-06-25,1,RF-08,Unit I,Spinning,RingFrame,2500,2400,96.02
2026-06-25,1,RF-09,Unit I,Spinning,RingFrame,2500,2317,92.71
2026-06-25,1,RF-10,Unit I,Spinning,RingFrame,2500,2398,95.93
2026-06-25,1,RF-11,Unit I,Spinning,RingFrame,2500,2138,85.55
2026-06-25,1,RF-12,Unit I,Spinning,RingFrame,2500,2450,98.03
2026-06-25,1,VTX-01,Unit I,Spinning,Vortex,4700,4584,97.54
2026-06-25,1,VTX-02,Unit I,Spinning,Vortex,4700,4363,92.85
2026-06-25,1,VTX-03,Unit I,Spinning,Vortex,4700,4116,87.58
2026-06-25,1,VTX-04,Unit I,Spinning,Vortex,4700,4416,93.96
2026-06-25,1,VTX-05,Unit I,Spinning,Vortex,4700,4700,100.0
2026-06-25,1,VTX-06,Unit I,Spinning,Vortex,4700,3307,70.36
2026-06-25,1,VTX-07,Unit I,Spinning,Vortex,4700,4217,89.72
2026-06-25,1,VTX-08,Unit I,Spinning,Vortex,4700,4494,95.63
2026-06-25,1,VTX-09,Unit I,Spinning,Vortex,4700,4233,90.08
2026-06-25,1,VTX-10,Unit I,Spinning,Vortex,4700,4278,91.04
